1651	2501
68	726
2781	2236
4992	4718
4175	4399
3273	769
4941	1198
3749	1964
3517	3520
1422	102
2879	387
3005	1568
1884	4546
2744	843
498	4234
497	2998
497	2823
4846	94
4217	4216
2781	1656
2197	779
2692	4024
3612	425
1443	3441
463	2671
569	293
4568	2127
4175	4546
2261	2210
603	3612
4299	2919
714	625
2641	1483
1394	3206
1990	1143
3771	498
4990	4992
2533	2234
1116	4093
4309	2170
843	652
1919	1924
3771	4705
4360	2299
2192	1253
4922	3558
4052	4053
3929	3636
2781	3749
2892	4559
3835	631
2637	4081
4705	4234
631	463
4533	2308
2674	642
3817	4081
4383	2677
1734	293
2677	4383
1394	2456
1990	2192
3741	87
2811	2809
1371	4141
2261	3527
4990	1427
1856	4056
2420	849
4546	4988
4497	760
4309	4299
1367	3558
1237	2353
4922	1367
1143	1245
3454	497
1185	2410
2609	1331
493	426
4298	4944
72	4106
3570	2523
385	1374
1327	495
1005	3329
2633	2147
69	2692
4053	3912
2538	4169
189	2509
293	572
1035	3644
3090	2624
3592	2346
1245	1280
1307	1298
93	387
3921	2874
4641	3496
1092	4218
4412	1422
3752	1263
2902	3471
2389	2220
2692	726
4053	2855
3749	1656
275	4409
3481	1937
507	4189
1188	2509
1048	3945
2755	1983
843	4068
569	2010
2355	1237
1483	2917
2373	2371
4956	1711
3912	4052
4274	4221
2709	1483
559	1497
547	545
1298	1307
3481	1547
2390	2755
1443	3442
3294	565
2299	2875
2659	1769
1394	3950
116	3925
493	2384
4228	2198
2641	1480
3950	1055
3352	538
3026	3851
4990	4660
3556	2472
2919	4299
4382	843
2535	2536
1347	2766
4169	2536
5	4421
3997	3996
1526	1031
4249	140
2118	1376
1393	534
3329	1005
3869	3888
2583	368
4024	726
2772	704
2746	4077
4936	598
2798	1674
493	3740
3175	4533
4920	4428
3481	185
2662	1769
2690	595
2440	3002
87	3741
4150	2902
4043	4041
97	4846
2456	4287
1237	1185
2637	4164
5	4710
3753	225
2773	3524
3441	718
3749	1990
4660	4990
1800	4702
1370	2966
1093	2207
402	4018
1342	1141
2572	2759
4139	3403
2355	2410
3423	3442
4992	658
4169	3679
3638	1654
4641	3299
68	87
293	569
1116	2149
4506	4495
3684	4301
4309	565
726	68
1100	1816
2347	206
3264	1953
1185	2355
4990	2986
1476	1478
2390	526
2472	22
3376	4379
1100	410
3273	4551
185	1188
631	2648
4164	1853
3252	614
4497	3717
