4160	6747
7781	7791
1355	1524
3897	5473
8773	8008
2324	3376
5104	779
2981	3626
3650	255
7593	2767
5263	255
318	5270
4146	2430
7702	8597
2912	7772
1912	1993
7085	5613
3525	7371
3975	2508
1354	1138
7033	8830
448	445
4464	231
9586	6713
1555	9871
616	7243
1183	826
3596	3592
2481	8229
8989	8593
225	2267
7032	5275
3473	1119
6599	9201
6943	8919
2758	2747
7204	8319
1456	3794
8443	4832
9478	7216
7367	8408
8010	716
1262	3548
3522	4974
241	9576
9892	6163
2464	242
5112	6681
1311	4086
4209	5942
9883	3081
1720	1652
4645	7102
3587	4748
4617	7092
4701	3134
111	835
1358	2962
1360	3767
4721	2860
3341	2313
1105	1378
8274	7101
9172	5239
325	3387
1870	2211
840	8496
7698	4960
2552	2067
3044	3625
4512	5330
2906	4222
3783	255
6511	6986
2871	2285
3652	2846
3996	1720
4244	5977
7586	7260
7967	5705
2367	4870
4059	6349
5208	9154
5695	7135
6695	1129
2862	7178
8841	9052
4483	237
4910	7748
8600	1444
6605	974
3055	5030
5163	820
5189	828
3903	5495
6887	4590
1921	3227
7030	7031
8638	3927
2189	2341
9805	7735
3189	4682
6282	255
8219	4816
5739	5630
5488	7016
4217	4871
5959	255
7743	3636
3624	389
1117	3612
1701	1095
4686	3391
7092	4617
6589	9760
7658	1655
568	566
3255	4742
5265	2149
7033	8888
2138	2902
9965	7079
4995	9552
4096	3959
8526	4342
4618	6084
8686	901
6518	2735
5419	3542
1219	4136
8616	5630
7416	9473
4100	5698
8380	8940
3079	8309
9971	9372
6985	8194
3642	7743
3009	3005
889	8074
9375	9250
6865	1079
8020	2458
8443	2837
9135	3546
6736	6200
1358	1968
3400	629
4073	4072
2963	3544
6009	3149
8009	8976
3399	2672
8748	8745
406	5687
8251	5909
8673	7784
3417	6331
51	0
5440	1244
647	1524
6914	8135
3654	4836
929	1499
4746	5870
2228	9362
5660	9548
9994	6882
4264	1945
6215	7744
6332	6365
6307	6570
9179	9151
559	3686
7907	8727
9887	1598
3178	5545
643	8083
3069	4531
5676	1785
4590	2150
2264	3169
7053	8233
7987	6536
908	1615
9820	8996
2929	2214
882	3520
352	5491
7522	6189
2523	3870
7598	8558
1350	2511
4707	745
3494	3501
1922	1911
3492	5804
6196	2962
6321	4475
7987	5532
5706	6193
9907	7138
5337	6912
9184	9182
3365	8798
60	2519
2239	2319
6182	6157
6146	3387
6959	8186
1945	6218
2993	339
7549	4658
2233	3026
1900	5046
2283	4823
6249	1552
2781	2082
4436	6138
4139	583
9571	8972
6043	6607
7029	584
1596	1231
1947	1611
616	7248
1543	4392
448	449
1194	6910
3603	5414
9757	9395
4335	5396
6310	6527
9549	3675
432	4817
2056	4003
6293	7525
2506	668
5492	4972
3903	5513
3492	5808
1496	1961
1667	4265
1852	255
2250	4769
6315	1373
8791	3957
5012	3625
6985	6513
1732	2360
4745	4730
1944	2344
8888	7374
9360	9236
1667	2180
7396	7996
2812	4790
5050	2089
3632	6614
2198	34
1331	1908
7356	6311
9493	9912
1718	6253
2802	4120
8180	4189
1563	1162
3963	8741
2324	3377
721	9700
3527	361
36	5998
6862	1219
2503	3838
1214	1178
5985	7332
9031	7197
1921	3250
9414	9259
3338	7056
6087	7422
5747	2917
644	3698
3470	6644
6073	7401
8429	3087
5534	3061
2352	3445
6480	4890
5991	2376
2808	3627
3770	4468
4245	5981
1956	1773
2397	804
8443	4835
5034	5033
2242	8890
8271	7052
3222	502
3627	7994
3522	4975
5263	8891
3437	4184
2054	2141
8644	5187
1391	2352
5148	4253
7349	360
902	5016
7866	6573
840	4784
8157	1379
417	1177
6874	5294
4291	2196
4220	3964
840	8497
8005	2871
3130	4204
4997	4990
2876	3492
9961	9746
6309	6524
5590	9104
8774	8008
7743	8626
6214	2172
9280	5400
8254	1352
1732	3062
1970	3135
1426	4984
8760	8967
7452	7442
9346	6239
7092	8257
3152	7444
8655	2281
5766	6713
3430	1639
8513	3836
1732	2708
1935	237
9612	9326
5317	6507
4724	5613
9129	9165
8132	2390
758	5584
1248	1895
3624	390
3741	4804
6247	7607
7661	6294
3651	8610
4767	6397
6903	5322
8462	7860
1950	9986
2413	5093
8956	9608
9304	9463
7039	7063
9678	2806
8738	1132
8250	4106
6788	5365
7665	114
904	9752
3145	8622
5400	5955
1114	6507
1611	1945
737	8148
1501	7165
2217	2959
387	4299
3951	4870
4263	1138
2186	9116
6631	5070
9717	9377
2757	7636
6143	7458
3042	251
3153	4146
5075	6640
2756	184
601	5324
5736	9414
7804	653
3772	5380
2173	4786
7335	5112
4299	387
5997	999
1732	2681
1872	1612
6624	9277
7090	9888
6621	255
768	5076
263	1369
8755	8757
5568	1572
5753	5736
4828	600
8655	763
7433	6068
3701	1327
9478	6785
2058	7003
8961	3408
6871	4703
3774	5880
6158	6157
2451	3712
8789	5013
3069	4530
1309	9833
2456	4836
7053	8232
7451	4068
3571	3989
8492	1428
3541	1502
2893	6974
7470	641
5620	3988
1663	1852
4915	6611
541	3039
4890	6472
5545	6379
5052	4417
3815	3970
7486	8485
5029	763
8777	2373
1298	3573
9535	1188
7709	7743
9245	4939
6165	3081
36	7255
8861	4749
4819	2741
4503	6174
8697	907
2388	3638
4365	2073
594	7047
1855	6006
1697	2087
7549	4657
2233	3025
344	326
6074	5149
7745	2577
4210	4231
840	2866
160	3716
772	7775
1703	1559
404	5435
1524	1040
3178	9695
8383	7325
908	1618
8632	7743
4252	5994
3963	529
616	7249
2092	2538
740	8161
225	4472
9621	4089
6310	6524
3914	198
3066	6239
3619	6195
7867	8712
2237	3077
5073	5071
4555	3089
430	48
1693	1513
1116	5847
4143	3658
2915	4243
4949	7526
6620	1477
5003	3626
1368	231
2340	8763
9480	9908
201	202
3266	1921
9576	1606
7693	7699
5562	5561
9424	9428
5204	4370
3867	3354
7553	7555
7390	8425
242	9625
5832	5290
1109	9246
5267	6850
4471	231
9912	7379
4812	9044
4651	9796
7812	7393
3111	8249
5772	6801
4731	694
3980	7068
4116	2075
833	2307
541	6717
2802	4121
3372	2419
9911	9483
74	4730
6817	7411
1912	237
3067	4518
5717	7148
2858	210
5104	781
817	8420
5426	5866
4972	5492
3085	142
1794	4206
5240	314
833	8895
8618	255
5065	6627
894	1493
4169	2844
9588	286
2961	2862
7951	6682
8359	1719
2170	2789
1782	1842
2068	3602
6199	5689
4138	2278
9778	3625
4245	5980
2301	9397
179	2744
3233	2281
3628	5163
6065	7386
2915	4239
8853	8631
1982	2077
4868	3416
3092	3412
4130	2961
6957	4331
4771	111
1350	70
4810	4806
8289	883
203	2809
695	1744
3418	7958
8072	7541
7925	7113
7931	4555
2551	2067
934	8863
9286	3432
3130	4602
7986	6427
5885	2380
1615	7389
2426	3655
2938	8098
1608	6967
6753	6917
4851	4297
7357	1964
8104	6331
4143	6191
3843	5432
3028	7605
3132	284
3055	1727
8376	1667
2083	7325
2054	541
2368	1752
1920	8551
3836	5410
2469	5903
3410	6886
7481	1957
1732	2709
3967	9983
7548	8526
6655	1680
6887	8077
3046	3045
8714	7867
3585	5098
7663	1358
3635	5168
2072	25
6891	255
2358	3467
4722	1267
4875	3038
5440	3980
7961	5451
9167	1550
3522	4976
4	2068
458	1351
8738	1133
2547	6925
1131	3800
944	9994
9084	810
72	0
8370	255
1121	1696
9471	9875
4302	2942
9857	1486
777	9714
4749	1368
9199	9187
2246	7274
287	4208
3769	7719
3075	3904
6504	4919
6624	3924
9224	9195
5483	1142
6001	9828
2812	4940
7851	711
6332	7716
958	0
3649	2775
3093	2915
3269	2286
1900	1116
4740	6342
8251	5911
1732	2697
6208	4212
1166	7716
242	7035
2138	553
1117	2480
5593	3713
5429	6965
492	7803
1166	3358
224	4333
8911	1217
1921	2496
6467	7809
1024	1028
412	3194
9274	1561
3069	4529
8779	6833
1272	8221
5975	4924
5818	5856
6455	7798
3499	8170
2758	7637
5243	6814
1001	7986
1099	6073
430	977
9543	50
6914	7667
9523	24
7506	6182
8046	8047
2944	4317
7577	8631
2515	3857
4914	1243
3492	5806
3409	2337
4436	9098
7971	8890
4950	7950
9362	2228
188	9567
8769	9035
2940	8336
2906	4229
6484	7382
7042	1736
9478	3406
8756	913
2456	8348
2056	4001
3348	1086
3567	1450
2192	33
1621	8041
2180	7382
6620	7901
6214	401
6261	5
4284	6023
9362	6465
599	1657
1720	3996
715	8008
470	6383
8447	6777
1524	1041
1732	2654
1743	8903
7679	2155
4032	5237
2475	4457
9428	3143
5740	4848
1166	9410
9757	9393
705	237
1921	2011
1411	7977
6724	6326
1944	8551
8386	9457
1693	1512
7388	9117
8622	4856
1732	6189
8919	6946
8680	8679
2418	126
9466	9465
3903	5515
5075	3602
5740	9978
7751	4548
1921	3226
3437	1310
1883	2238
2963	3738
5589	5527
1921	3268
7322	4482
5388	4842
2233	5383
3147	3146
3947	8492
3773	1739
2357	3465
6482	486
316	1381
6843	4344
6314	255
2382	6466
1581	1750
541	6716
2802	4118
5694	9199
1555	9872
1298	3832
3628	2867
1732	2622
2221	6429
2451	7432
7349	8857
7517	3998
1332	9953
3365	237
1732	2595
4458	2426
1137	6727
628	1186
1510	1024
3694	2440
5149	6074
6601	6603
335	1832
6776	3948
1759	1891
616	7246
6205	6204
6206	3822
7143	5710
3596	3595
3131	255
9385	9254
5960	7310
8892	927
1645	1858
6717	7966
8930	8167
8373	1194
1060	3344
39	37
3241	4164
127	2425
9340	140
4267	4398
7334	8443
6190	4059
3522	4973
2523	1489
1634	9602
1727	1662
6182	7506
876	8444
468	6544
7851	112
9146	4310
868	585
5235	819
3092	9954
7702	5777
964	7564
2451	2467
9226	3329
6859	6351
251	3042
9828	3743
3130	4603
1031	335
1909	1979
7163	7665
1628	2547
4889	6479
8657	7761
9358	2416
1494	905
6244	2801
5579	5582
1581	1867
1764	3143
9338	6964
4856	8622
9760	3565
1732	2567
6048	5082
1921	3253
3836	5411
4721	5388
6573	6579
3692	5238
1791	1505
1166	6052
458	237
1219	9665
1486	2797
8520	1793
6071	4597
4060	4749
3554	2394
891	4390
7437	5009
4291	9010
7369	8409
4025	4028
4439	4070
1303	4056
1221	9676
5027	7208
3255	3063
3255	4739
2283	2280
1298	759
4459	1897
2773	737
7357	8404
4987	6564
1131	3803
2346	6561
7760	1012
7090	9891
2259	1748
9084	811
8853	9060
7166	3222
1611	1947
3005	6596
6619	2486
2292	9072
9176	9143
4217	5951
2332	3573
2001	1912
5936	7285
7945	6674
8862	9063
5152	7329
2	8017
9140	8781
3708	159
638	4597
7787	6440
9422	6363
7371	8411
5492	2754
871	9737
98	2280
5934	9729
6817	8024
7093	3534
6909	3537
554	9654
7875	6573
3355	2183
1854	6354
636	2534
1732	2698
7471	3583
8382	2432
318	2294
1456	1119
8779	5208
9080	9142
705	0
3772	198
5824	1303
5429	6964
8710	404
4450	6088
3943	4836
6189	8434
5040	3541
4897	3392
1921	2012
2180	2832
6041	7361
4938	2135
3346	4801
8779	6832
2216	2936
3815	4591
8737	1388
3209	2536
5740	5736
378	1436
111	7114
9213	1099
7053	8230
9446	9846
7840	1341
6913	8129
6744	8041
847	8532
840	8501
585	3772
