17	0
20	0
24	0
38	0
62	0
98	0
116	0
118	0
122	0
123	0
149	0
155	0
159	0
165	0
174	0
184	0
200	0
208	0
215	0
252	0
276	0
287	0
316	0
321	0
325	0
337	0
340	0
351	0
362	0
369	0
370	0
380	1
382	1
394	0
396	0
407	0
421	0
432	0
435	0
470	0
473	0
478	0
492	0
500	0
518	0
525	0
528	0
542	0
553	0
605	0
612	0
619	0
660	0
661	0
662	0
696	0
746	0
803	0
806	0
814	0
822	0
827	0
828	0
831	0
838	0
863	0
866	0
876	0
877	0
886	0
893	0
899	0
902	0
916	1
919	0
924	0
931	0
940	0
948	0
952	0
953	0
971	0
974	0
980	0
982	0
991	0
994	0
997	0
998	0
1006	0
1007	0
1015	0
1022	0
1027	0
1028	0
1040	0
1041	0
1045	0
1071	0
1074	0
1106	0
1108	0
1141	0
1153	0
1202	0
1204	0
1221	0
1238	0
1247	0
1249	0
1264	0
1270	0
1307	0
1315	0
1323	0
1334	0
1342	0
1363	0
1375	0
1393	0
1441	0
1469	0
1474	0
1479	0
1486	0
1497	0
1500	0
1516	0
1520	0
1533	0
1534	0
1548	0
1556	0
1563	0
1567	0
1587	0
1590	0
1592	0
1624	0
1633	0
1639	0
1640	0
1644	0
1649	0
1670	0
1672	0
1679	0
1680	0
1684	0
1686	0
1690	0
1692	0
1703	0
1718	0
1780	0
1795	0
1859	0
1865	0
1872	0
1878	0
1886	0
1893	0
1894	0
1917	0
1919	0
1923	0
1926	0
1933	0
1943	0
1953	0
1966	0
1973	0
1979	0
2000	0
2007	0
2021	0
2027	0
2036	0
2065	0
2067	0
2069	0
2075	0
2097	1
2100	0
2105	0
2112	0
2118	0
2140	0
2162	0
2167	0
2175	0
2186	0
2196	0
2209	0
2215	0
2217	0
2219	0
2243	0
2244	0
2246	0
2251	0
2255	0
2257	0
2272	0
2283	0
2304	0
2308	0
2312	0
2314	0
2346	0
2350	0
2360	1
2361	0
2363	0
2371	0
2377	0
2390	0
2407	0
2435	0
2441	0
2457	0
2463	0
2487	0
2489	0
2499	0
2514	0
2519	0
2524	0
2532	0
2535	0
2550	0
2564	0
2568	0
2574	0
2586	0
2588	0
2601	0
2639	0
2652	0
2665	0
2674	0
2678	0
2719	0
2728	0
2754	0
2771	0
2773	0
2785	0
2786	0
2799	0
2807	0
2826	0
2836	0
2841	0
2850	0
2851	0
2856	0
2859	0
2865	0
2867	0
2881	0
2895	0
2906	0
2916	0
2919	0
2932	0
2945	0
2982	0
2989	0
2991	1
2995	0
2998	0
3020	0
3038	0
3042	0
3047	0
3051	0
3059	0
3063	0
3067	0
3069	0
3073	0
3110	0
3125	0
3136	0
3140	0
3146	0
3157	0
3163	0
3166	0
3204	0
3214	0
3216	1
3218	0
3237	0
3246	0
3250	0
3274	0
3280	0
3289	0
3292	0
3295	0
3315	0
3344	0
3354	0
3364	0
3366	0
3374	0
3375	0
3381	0
3390	0
3428	0
3435	0
3436	0
3448	0
3456	0
3465	0
3496	0
3509	0
3511	0
3513	0
3533	0
3535	0
3539	0
3542	0
3547	0
3551	0
3558	0
3564	0
3574	0
3579	0
3580	0
3584	0
3598	0
3628	0
3646	0
3660	0
3667	0
3709	0
3711	0
3729	0
3763	0
3770	0
3773	0
3789	0
3793	0
3794	0
3822	0
3832	0
3845	0
3849	0
3856	0
3890	0
3891	0
3896	0
3921	0
3931	0
3938	0
3949	0
3968	0
3969	0
3976	0
3983	0
3992	0
3999	0
4035	0
4040	0
4048	0
4055	0
4081	0
4115	0
4128	0
4131	0
4137	0
4152	0
4165	0
4174	0
4176	0
4183	0
4189	0
4216	0
4219	0
4222	0
4237	0
4238	0
4241	0
4253	0
4281	0
4285	0
4304	0
4314	0
4321	0
4337	0
4363	0
4374	0
4381	0
4390	0
4394	0
4400	0
4401	0
4425	0
4431	0
4456	0
4458	0
4480	0
4486	0
4496	0
4522	0
4524	0
4534	0
4550	0
4552	0
4554	0
4556	0
4557	0
4574	0
4585	0
4586	0
4596	0
4607	0
4624	0
4626	0
4656	0
4670	0
4674	0
4677	0
4681	0
4695	0
4706	0
4713	0
4733	0
4734	0
4741	0
4762	0
4766	0
4784	0
4785	0
4787	0
4789	0
4810	0
4819	0
4820	0
4822	0
4834	0
4840	0
4843	0
4862	0
4869	0
4892	0
4899	0
4908	0
4911	0
4921	0
4932	0
4934	0
4940	0
4958	0
4959	0
4965	0
4974	0
4978	0
5001	0
5003	0
5024	0
5028	0
5032	0
5033	0
5068	0
5087	1
5116	0
5127	0
5133	0
5141	0
5142	0
5146	0
5153	0
5161	0
5163	0
5174	0
5178	0
5179	0
5184	0
5190	0
5213	0
5223	0
5248	0
5252	0
5257	0
5263	0
5275	0
5283	0
5286	0
5290	0
5296	0
5321	0
5322	0
5324	0
5327	0
5329	0
5333	0
5334	0
5336	0
5340	0
5351	0
5369	0
5373	0
5376	0
5381	0
5386	0
5391	0
5397	0
5425	0
5431	0
5439	0
5444	0
5453	0
5467	0
5477	0
5485	0
5495	0
5496	0
5503	0
5527	0
5528	0
5531	0
5540	0
5542	0
5547	0
5588	0
5591	0
5598	0
5599	0
5602	0
5615	0
5641	0
5662	0
5674	0
5690	0
5695	0
5708	0
5714	0
5720	0
5729	0
5751	0
5758	0
5763	0
5777	0
5794	0
5803	0
5821	0
5832	0
5840	0
5875	1
5876	0
5879	0
5886	0
5894	0
5915	0
5928	0
5935	0
5937	0
5961	0
5977	0
5980	0
5993	0
6017	0
6029	0
6052	0
6056	0
6065	0
6078	0
6091	0
6113	0
6135	0
6141	0
6144	0
6151	0
6152	0
6159	0
6179	0
6183	0
6184	0
6214	0
6218	0
6223	0
6235	0
6239	0
6240	0
6265	0
6275	0
6281	0
6285	0
6302	0
6304	0
6315	0
6333	0
6338	0
6346	0
6348	0
6350	0
6398	0
6409	0
6420	0
6431	0
6436	0
6438	0
6446	0
6458	0
6474	0
6475	0
6477	0
6504	0
6516	0
6520	0
6524	0
6535	0
6542	0
6550	0
6574	0
6575	0
6601	0
6614	0
6649	0
6654	0
6664	0
6668	0
6675	0
6679	0
6682	0
6687	0
6689	0
6694	0
6696	0
6707	0
6744	0
6756	0
6768	0
6770	0
6791	0
6821	0
6849	0
6858	0
6860	0
6864	0
6869	0
6885	0
6890	0
6901	0
6905	0
6906	0
6920	0
6937	0
6953	0
6960	0
6965	0
6974	0
7016	0
7017	0
7041	0
7051	0
7083	0
7089	0
7096	0
7098	0
7125	0
7131	0
7132	0
7134	0
7153	0
7180	0
7181	0
7187	0
7191	0
7221	0
7235	0
7239	0
7273	0
7275	0
7290	0
7292	0
7307	0
7308	0
7326	0
7334	0
7338	0
7348	0
7350	0
7380	0
7381	0
7382	0
7388	0
7409	0
7414	0
7422	0
7430	0
7443	0
7448	0
7452	0
7453	0
7461	0
7462	0
7473	0
7493	0
7508	0
7511	0
7519	0
7520	0
7522	0
7534	0
7547	0
7552	0
7599	0
7622	0
7624	0
7627	0
7638	0
7649	0
7654	0
7679	0
7713	0
7725	0
7728	0
7740	0
7754	0
7784	0
7812	0
7863	0
7864	0
7869	0
7875	0
7886	0
7908	0
7911	0
7941	1
7981	0
7990	0
7995	0
7998	0
8015	0
8020	0
8037	0
8044	0
8052	0
8077	0
8084	0
8133	0
8138	0
8161	0
8180	0
8181	0
8189	0
8195	0
8201	0
8202	0
8208	0
8212	0
8224	0
8239	0
8242	0
8250	0
8277	0
8283	0
8290	0
8295	0
8307	0
8320	0
8324	0
8329	0
8341	0
8352	0
8374	0
8376	0
8381	0
8386	0
8412	0
8413	0
8416	0
8417	0
8431	0
8452	0
8460	0
8467	0
8472	0
8479	0
8510	0
8516	0
8520	0
8532	0
8548	0
8557	0
8564	0
8572	0
8592	0
8594	0
8600	0
8624	0
8651	0
8662	0
8663	0
8664	0
8666	0
8668	0
8672	0
8692	0
8700	0
8710	0
8712	0
8726	0
8727	0
8731	0
8734	0
8749	0
8752	0
8770	0
8772	0
8780	0
8787	0
8804	0
8805	0
8819	0
8830	0
8832	0
8835	0
8838	0
8851	0
8860	0
8883	0
8894	0
8902	0
8910	0
8937	0
8939	0
8948	0
8952	0
8953	0
8982	0
8990	0
8991	0
9003	0
9005	0
9011	0
9012	0
9015	0
9017	0
9022	0
9039	0
9045	0
9053	1
9072	0
9078	0
9090	0
9091	0
9094	0
9109	0
9114	0
9124	0
9145	0
9151	0
9152	0
9155	0
9159	0
9175	0
9182	0
9189	0
9202	0
9203	0
9209	0
9233	0
9234	0
9235	0
9253	0
9270	0
9272	0
9284	0
9286	0
9310	0
9314	0
9345	0
9357	0
9371	0
9387	0
9393	1
9403	0
9407	0
9417	0
9420	0
9439	0
9442	0
9445	0
9464	0
9465	0
9476	0
9482	0
9486	0
9489	0
9490	0
9493	0
9498	0
9506	0
9509	0
9514	1
9520	0
9521	0
9536	0
9540	0
9543	0
9549	0
9554	0
9559	0
9567	0
9580	0
9608	0
9617	0
9629	0
9637	0
9687	0
9693	0
9709	0
9712	0
9723	0
9728	0
9736	0
