43901	2236
2969	10675
7395	17966
44186	8733
1219	18
23299	14570
52094	13694
2980	2234
17835	17952
26650	59
965	10123
1021	2487
24246	12611
37	2116
143	860
923	15966
7814	1909
4338	11965
12668	645
10312	19830
22347	29470
5003	1506
3228	2984
11620	2425
1649	1840
58789	21987
1176	2633
2227	1619
3201	30127
7147	141
19314	791
9306	6698
6003	4093
1935	1163
11560	10311
141	883
29529	3028
629	681
18187	10430
5753	1910
10646	9826
862	15580
1695	10553
203	111
818	3462
4780	7843
6955	23536
3979	3114
340	34
24600	20072
597	887
3092	925
519	7806
6812	4876
5548	3867
3688	14078
1106	3683
20790	1524
75613	74411
21701	28195
5384	15150
54584	49455
2163	11960
401	369
16725	4564
9967	1561
898	1501
689	1029
7687	343
8196	45202
8776	20347
1523	4186
586	2995
2268	1206
645	790
6508	21237
1777	23329
9001	6034
3837	2066
2255	2729
1438	388
947	3499
19434	21668
384	783
18164	6040
10476	23179
8686	1640
23961	23671
4914	21113
9284	118
118	1397
20765	45274
2245	973
12272	5308
10029	11134
12269	5308
4949	5837
2047	1580
30503	62789
2048	37
4939	2344
5280	6636
424	4870
11574	3864
1766	3282
6334	6332
1032	17037
16119	54115
8945	2897
1411	8384
634	843
5414	2373
10426	48086
4929	401
96	549
4929	2046
534	1108
11967	12481
1562	6828
5189	716
5554	19084
14687	16549
1596	8502
18216	1268
13027	11519
2704	38712
4031	2109
40337	8734
6103	13716
2193	2179
5888	4165
71403	18
1577	136
8247	3631
1164	48
3706	10002
4920	36723
5869	9517
2152	25793
4372	4364
9180	10311
16668	1304
3272	780
3899	6291
2974	29282
8281	9175
1636	2062
10749	22615
9755	47454
18343	1472
169	2319
337	7700
9170	9162
15623	41909
12300	717
1353	5136
6487	9087
763	74234
731	5331
10431	2033
3979	652
6828	1517
4325	1574
34	90
54440	16377
1719	40
12874	650
25640	53873
32394	10375
12810	13606
2066	4321
652	24971
26727	2287
7530	8953
30435	34807
17530	15752
786	297
1857	2284
5503	16360
3850	7932
1596	7981
17362	4315
5891	7883
3234	4769
2659	5614
32683	4176
18987	39336
2227	1390
1851	6559
4080	401
1006	2373
955	2640
579	689
35	559
12578	49227
3827	1179
3417	14107
4290	9448
2064	1179
279	125
17155	4173
45437	41091
2047	3935
10481	431
7687	20187
234	427
1172	6851
49806	143
5232	33708
1059	17154
2327	973
2344	21
4192	6085
1228	2198
1518	28
2478	909
2244	4867
24909	22429
1753	7249
1396	1440
6636	5992
7005	1274
4154	408
624	383
70420	70423
3722	682
942	225
55	382
3281	6326
279	6138
2750	4946
3521	44
8484	1368
2109	303
42	508
5232	72006
7687	4416
7186	41067
123	438
22933	8648
11239	24194
7035	7983
201	440
45705	20203
1869	7579
4047	3278
24152	43978
2699	8395
51069	24169
32825	39194
2214	1613
3211	4045
732	11969
9179	8272
51459	51462
119	301
12237	7066
44	8136
1035	9174
1747	2373
26353	19703
2576	101
1278	2984
2804	203
2978	26
8513	34
143	7224
544	11364
1346	385
40434	9130
2853	7657
3951	8770
5610	5385
16030	22371
124	2120
13075	51554
24643	2118
7549	3505
923	986
3065	5887
6138	3281
8969	6431
907	7882
3861	32683
13372	8237
3600	376
7107	2893
1516	10489
20	1259
15706	6696
291	3187
1167	320
6671	41836
14935	9534
9164	23348
1270	76
1611	0
8703	3863
844	3119
25176	4568
8797	20569
18915	32091
41306	6553
14843	24224
1450	766
2401	505
803	685
51843	14679
68490	52106
6618	1179
51774	13280
23308	1895
20123	57332
64281	34342
1716	335
2279	71398
4867	18
452	1475
2938	991
27607	2541
2703	3988
19262	14906
10198	410
2984	1623
1112	451
2209	4165
2499	6291
1476	4876
1562	1429
10561	13036
7070	7079
1520	3946
661	702
682	13281
20397	18260
586	2232
2581	74
617	3825
2062	1617
7486	5845
8809	8788
71399	2984
294	10403
1345	83
2180	169
24304	18722
629	650
2814	8659
238	4770
47751	19172
5058	125
20088	14552
716	401
4687	6809
23154	36399
5162	40
7647	2757
57359	20135
7022	7012
396	2439
340	65
2639	2119
7687	44230
737	14
8096	5628
3076	6281
3967	6322
634	592
27584	6175
6631	41617
3428	9366
3459	5304
3924	3420
6586	19886
7766	17988
795	74
32043	5208
789	11562
18005	24013
413	1073
444	3841
8665	45847
71399	2328
9081	9390
26759	2290
101	71
942	1972
2113	118
7429	1756
1510	93
1617	1849
64935	36537
5885	4910
48714	11501
8740	656
1006	2101
45708	8577
6001	40216
17580	15376
12804	5505
21077	58132
30	76
4114	429
65	1036
2863	166
4041	1438
46899	18682
696	676
2163	1475
9654	2559
5652	99
4098	1642
19048	15226
445	34
15162	831
42083	66400
255	300
9306	15653
30120	16756
30657	3369
12967	51483
4512	7310
35304	35316
1516	16208
4931	77
2045	2153
984	16472
2820	10210
8164	8363
6034	2775
2063	25389
104	28
5813	2118
7187	7204
6371	13117
763	7253
10255	4422
5141	4205
15921	28477
6003	6361
1732	12786
5608	5779
128	737
85	127
203	2495
57145	69352
13063	5965
5386	6047
8316	45378
19810	47053
2204	20
1225	18
4186	1606
31651	24066
3210	1432
721	409
19157	47735
1396	7692
439	2513
29092	54708
661	11763
11336	49465
26722	61425
1961	198
20821	7170
3065	4332
1023	3838
12910	780
36	3055
45973	40301
8784	19047
11092	4931
15627	4342
1561	14812
98	4910
413	74
6013	64
1845	6949
12821	125
16893	10239
1120	1128
2883	2146
303	8764
2708	169
13726	4415
5053	37247
62543	58396
5868	6470
3488	918
7191	2652
4120	1409
445	2481
2487	746
5538	3540
1411	125
2	5
5848	7744
24720	21938
4779	4036
1945	31
1655	12286
4633	36118
12030	1516
10245	735
1867	11225
210	576
16310	49742
397	2008
10559	20411
79	68
2189	3281
1450	6746
8149	7947
287	4260
763	9458
3261	374
8956	46350
2351	12055
25253	2049
709	637
377	508
1572	4329
118	5968
21905	20308
7961	16693
1262	3266
67877	70886
8711	9819
1840	19307
4969	1002
3116	1411
4397	1238
1046	1268
2065	2231
5383	38676
307	39
8247	979
400	48
6960	71400
1441	3859
3850	19842
20517	6670
9816	4343
11544	7310
8032	2896
2248	6860
69523	58267
20441	10732
641	3346
5064	558
393	1
5790	5248
41449	10854
119	24
4316	34748
2070	2284
2544	5761
634	10427
27658	4862
771	76
2744	103
8616	10431
28219	5098
492	1157
6555	10495
4332	1516
1815	1719
3689	737
21323	21085
2128	10708
13703	3098
1677	1028
4037	118
3822	4121
31157	879
1441	6040
2118	549
319	3652
1372	13077
16651	21972
1617	2205
8218	1521
763	1705
1536	12731
4092	3510
1197	193
8280	1035
947	16121
59604	59606
566	1166
15807	21112
3560	615
1849	24130
23250	39198
2105	845
2547	4049
14122	3189
14564	790
2969	7426
8773	17200
15004	53200
16895	15795
5941	8020
4920	36840
1025	554
5308	2471
955	2651
1520	2985
15270	39968
21381	21385
5309	38476
5320	5542
9181	9160
1608	1605
19711	18179
2471	3879
5056	77
35453	6562
5519	1179
1661	238
2178	19805
11997	32989
1086	991
10257	735
107	1301
2084	2232
13	1398
44130	7622
63	68
5421	4039
5605	918
4389	4354
17721	22909
1626	1617
1018	918
19544	40388
3092	71398
3714	1407
3895	3879
50375	12173
1234	29
112	4115
18	1900
32256	27958
4876	1918
2682	112
28494	49711
105	5760
8217	13394
1849	2712
17841	1813
6302	27
1520	58
8285	1753
867	421
145	715
75	105
34903	59388
16893	2648
1649	398
29039	62292
1814	6653
6458	41029
17455	1675
5679	852
1898	1979
7431	6787
7689	12585
1485	6534
1611	780
6132	828
11270	1613
169	236
6400	124
666	686
3936	1656
2608	1776
10519	10704
6679	790
197	681
20756	15668
18272	5636
12913	3503
7140	4416
1440	1460
15921	9635
28347	6004
3866	19129
2148	5958
5227	72757
3959	33238
1845	4415
7124	3189
1656	3883
2984	1016
2487	1021
28320	4336
10255	8168
4606	5829
6632	2512
8002	827
7371	10002
42068	6765
53814	68795
40482	65989
1643	112
1979	25014
8608	16214
5232	3211
3644	1129
14	1574
4406	1439
3591	1431
357	350
1016	2558
3178	1290
7890	16549
2140	2276
